Ano,Categoria,Produto,Quantidade(L)
2007,OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,1.177.805
2007,OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,753.842
2007,OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,-
2007,OUTROS PRODUTOS COMERCIALIZADOS,Sangria,541.088
2007,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,17.384
2007,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,479.747
2007,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,2.338.035
2007,OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,921.000
2007,OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,-
2007,OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,898.156
2007,OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,587.652
2007,OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,-
2007,OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,-
2008,VINHO DE MESA,Tinto,172.020.779
2008,VINHO DE MESA,Rosado,1.840.779
2008,VINHO DE MESA,Branco,26.627.054
2008,VINHO FINO DE MESA,Tinto,13.920.224
2008,VINHO FINO DE MESA,Rosado,313.513
2008,VINHO FINO DE MESA,Branco,8.934.001
2008,VINHO ESPECIAL,Tinto,65
2008,VINHO ESPECIAL,Rosado,-
2008,VINHO ESPECIAL,Branco,-
2008,ESPUMANTES,Espumante  Moscatel,1.905.395
2008,ESPUMANTES,Espumante,7.634.215
2008,ESPUMANTES,Espumante Orgânico,-
2008,SUCO DE UVAS,Suco Natural Integral,-
2008,SUCO DE UVAS,Suco Adoçado,-
2008,SUCO DE UVAS,Suco Reprocessado/reconstituido,-
2008,SUCO DE UVAS,Suco Orgânico,-
2008,SUCO DE UVAS,Outros sucos de uvas,-
2008,OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),-
2008,OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",7.268.443
2008,OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,-
2008,OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,-
2008,OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),23.195
2008,OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,69.800
2008,OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,56
2008,OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,12.794
2008,OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,3.888.187
2008,OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,-
2008,OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,18.640
2008,OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),6.606
2008,OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4.367.404
2008,OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,791.532
2008,OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,32.281
2008,OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,7.551.842
2008,OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,10.796
2008,OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,3.340
2008,OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,-
2008,OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,-
2008,OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,-
2008,OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,2.019.104
2008,OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,743.367
2008,OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,1.316.846
2008,OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,694.816
2008,OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,-
2008,OUTROS PRODUTOS COMERCIALIZADOS,Sangria,455.704
2008,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,20.395
2008,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,687.430
2008,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,2.813.447
2008,OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,1.547.161
2008,OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,-
2008,OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,1.065.845
2008,OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,557.062
2008,OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,-
2008,OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,-
2009,VINHO DE MESA,Tinto,193.004.182
2009,VINHO DE MESA,Rosado,2.307.580
2009,VINHO DE MESA,Branco,39.214.217
2009,VINHO FINO DE MESA,Tinto,19.576.295
2009,VINHO FINO DE MESA,Rosado,213.835
2009,VINHO FINO DE MESA,Branco,13.290.140
2009,VINHO ESPECIAL,Tinto,113
2009,VINHO ESPECIAL,Rosado,-
2009,VINHO ESPECIAL,Branco,-
2009,ESPUMANTES,Espumante  Moscatel,2.500.230
2009,ESPUMANTES,Espumante,8.742.660
2009,ESPUMANTES,Espumante Orgânico,-
2009,SUCO DE UVAS,Suco Natural Integral,-
2009,SUCO DE UVAS,Suco Adoçado,-
2009,SUCO DE UVAS,Suco Reprocessado/reconstituido,-
2009,SUCO DE UVAS,Suco Orgânico,-
2009,SUCO DE UVAS,Outros sucos de uvas,-
2009,OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),-
2009,OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",6.745.427
2009,OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,-
2009,OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,-
2009,OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),21.133
2009,OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,-
2009,OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,-
2009,OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,-
2009,OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,1.279.586
2009,OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,12.000
2009,OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,-
2009,OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),7.151
2009,OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4.561.959
2009,OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,1.354.734
2009,OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,100
2009,OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,6.533.888
2009,OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,14.443
2009,OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,7.034
2009,OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,-
2009,OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,-
2009,OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,-
2009,OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,4.933.019
2009,OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,418.132
2009,OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,1.339.958
2009,OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,467.005
2009,OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,-
2009,OUTROS PRODUTOS COMERCIALIZADOS,Sangria,192.082
2009,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,36.937
2009,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,426.804
2009,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,2.996.318
2009,OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,808.389
2009,OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,10.649
2009,OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,542.123
2009,OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,591.313
2009,OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,-
2009,OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,-
2010,VINHO DE MESA,Tinto,188.649.074
2010,VINHO DE MESA,Rosado,2.036.928
2010,VINHO DE MESA,Branco,30.556.943
2010,VINHO FINO DE MESA,Tinto,15.184.398
2010,VINHO FINO DE MESA,Rosado,236.802
2010,VINHO FINO DE MESA,Branco,5.968.959
2010,VINHO ESPECIAL,Tinto,293
2010,VINHO ESPECIAL,Rosado,-
2010,VINHO ESPECIAL,Branco,-
2010,ESPUMANTES,Espumante  Moscatel,2.946.179
2010,ESPUMANTES,Espumante,9.701.727
2010,ESPUMANTES,Espumante Orgânico,-
2010,SUCO DE UVAS,Suco Natural Integral,-
2010,SUCO DE UVAS,Suco Adoçado,-
2010,SUCO DE UVAS,Suco Reprocessado/reconstituido,-
2010,SUCO DE UVAS,Suco Orgânico,-
2010,SUCO DE UVAS,Outros sucos de uvas,-
2010,OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),-
2010,OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",6.852.708
2010,OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,-
2010,OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,-
2010,OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),16.413
2010,OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,11
2010,OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,42.847
2010,OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,18.418
2010,OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,763.368
2010,OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,13.000
2010,OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,46.000
2010,OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),6.448
2010,OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4.674.272
2010,OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,977.962
2010,OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,31.814
2010,OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,6.611.313
2010,OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,37.310
2010,OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,26.577
2010,OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,-
2010,OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,12.438
2010,OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,-
2010,OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,5.397.459
2010,OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,284.824
2010,OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,2.774.322
2010,OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,377.010
2010,OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,-
2010,OUTROS PRODUTOS COMERCIALIZADOS,Sangria,172.214
2010,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,67.502
2010,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,912.242
2010,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,3.336.175
2010,OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,1.123.858
2010,OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,-
2010,OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,661.586
2010,OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,638.487
2010,OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,-
2010,OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,-
2011,VINHO DE MESA,Tinto,196.562.722
2011,VINHO DE MESA,Rosado,1.668.823
2011,VINHO DE MESA,Branco,32.078.923
2011,VINHO FINO DE MESA,Tinto,14.876.896
2011,VINHO FINO DE MESA,Rosado,211.484
2011,VINHO FINO DE MESA,Branco,4.878.930
2011,VINHO ESPECIAL,Tinto,699
2011,VINHO ESPECIAL,Rosado,-
2011,VINHO ESPECIAL,Branco,-
2011,ESPUMANTES,Espumante  Moscatel,2.996.441
2011,ESPUMANTES,Espumante,10.308.834
2011,ESPUMANTES,Espumante Orgânico,-
2011,SUCO DE UVAS,Suco Natural Integral,-
2011,SUCO DE UVAS,Suco Adoçado,-
2011,SUCO DE UVAS,Suco Reprocessado/reconstituido,-
2011,SUCO DE UVAS,Suco Orgânico,-
2011,SUCO DE UVAS,Outros sucos de uvas,-
2011,OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),-
2011,OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",5.997.697
2011,OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,-
2011,OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,-
2011,OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),18.111
2011,OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,41.134
2011,OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,66.220
2011,OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,22.162
2011,OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,532.821
2011,OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,22.016
2011,OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,73.006
2011,OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),5.640
2011,OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4.684.087
2011,OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,805.235
2011,OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,90.364
2011,OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,7.001.836
2011,OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,57.887
2011,OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,983
2011,OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,-
2011,OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,291.399
2011,OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,-
2011,OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,5.703.340
2011,OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,385.029
2011,OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,1.875.782
2011,OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,367.193
2011,OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,-
2011,OUTROS PRODUTOS COMERCIALIZADOS,Sangria,158.868
2011,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,78.540
2011,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,875.720
2011,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,3.386.303
2011,OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,983.700
2011,OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,-
2011,OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,662.965
2011,OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,593.486
2011,OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,-
2011,OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,-
2012,VINHO DE MESA,Tinto,173.964.776
2012,VINHO DE MESA,Rosado,1.738.134
2012,VINHO DE MESA,Branco,31.266.661
2012,VINHO FINO DE MESA,Tinto,15.443.016
2012,VINHO FINO DE MESA,Rosado,150.806
2012,VINHO FINO DE MESA,Branco,6.876.128
2012,VINHO ESPECIAL,Tinto,239
2012,VINHO ESPECIAL,Rosado,-
2012,VINHO ESPECIAL,Branco,-
2012,ESPUMANTES,Espumante  Moscatel,3.610.289
2012,ESPUMANTES,Espumante,11.278.858
2012,ESPUMANTES,Espumante Orgânico,-
2012,SUCO DE UVAS,Suco Natural Integral,-
2012,SUCO DE UVAS,Suco Adoçado,-
2012,SUCO DE UVAS,Suco Reprocessado/reconstituido,-
2012,SUCO DE UVAS,Suco Orgânico,-
2012,SUCO DE UVAS,Outros sucos de uvas,-
2012,OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),-
2012,OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",5.311.258
2012,OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,-
2012,OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,-
2012,OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),14.710
2012,OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,42.671
2012,OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,46.518
2012,OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,25.921
2012,OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,261.223
2012,OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,21.980
2012,OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,89.000
2012,OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),5.495
2012,OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4.258.333
2012,OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,907.199
2012,OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,30.000
2012,OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,7.108.554
2012,OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,55.050
2012,OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,5.097
2012,OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,-
2012,OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,29.304
2012,OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,-
2012,OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,5.644.055
2012,OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,484.205
2012,OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,1.995.839
2012,OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,613.313
2012,OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,-
2012,OUTROS PRODUTOS COMERCIALIZADOS,Sangria,73.590
2012,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,102.259
2012,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,1.208.132
2012,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,4.027.358
2012,OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,2.110.450
2012,OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,-
2012,OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,510.914
2012,OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,645.341
2012,OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,-
2012,OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,-
2013,VINHO DE MESA,Tinto,188.033.494
2013,VINHO DE MESA,Rosado,1.777.648
2013,VINHO DE MESA,Branco,31.779.668
2013,VINHO FINO DE MESA,Tinto,19.121.750
2013,VINHO FINO DE MESA,Rosado,214.269
2013,VINHO FINO DE MESA,Branco,8.576.915
2013,VINHO ESPECIAL,Tinto,2.257
2013,VINHO ESPECIAL,Rosado,-
2013,VINHO ESPECIAL,Branco,-
2013,ESPUMANTES,Espumante  Moscatel,3.783.531
2013,ESPUMANTES,Espumante,12.194.973
2013,ESPUMANTES,Espumante Orgânico,-
2013,SUCO DE UVAS,Suco Natural Integral,-
2013,SUCO DE UVAS,Suco Adoçado,-
2013,SUCO DE UVAS,Suco Reprocessado/reconstituido,-
2013,SUCO DE UVAS,Suco Orgânico,-
2013,SUCO DE UVAS,Outros sucos de uvas,-
2013,OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),-
2013,OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",56.936
2013,OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,-
2013,OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,-
2013,OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),17.075
2013,OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,27.078
2013,OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,97.260
2013,OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,26.483
2013,OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,291.188
2013,OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,22.000
2013,OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,62.825
2013,OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),6.276
2013,OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4.028.017
2013,OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,806.955
2013,OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,24.838
2013,OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,6.685.648
2013,OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,94.860
2013,OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,1.655
2013,OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,-
2013,OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,325.562
2013,OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,-
2013,OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,5.347.775
2013,OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,529.274
2013,OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,1.981.851
2013,OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,623.481
2013,OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,-
2013,OUTROS PRODUTOS COMERCIALIZADOS,Sangria,76.039
2013,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,122.749
2013,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,3.233.270
2013,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,8.049.936
2013,OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,3.154.800
2013,OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,-
2013,OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,595.513
2013,OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,609.153
2013,OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,-
2013,OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,-
2014,VINHO DE MESA,Tinto,178.250.072
2014,VINHO DE MESA,Rosado,1.419.855
2014,VINHO DE MESA,Branco,26.734.500
2014,VINHO FINO DE MESA,Tinto,15.354.938
2014,VINHO FINO DE MESA,Rosado,164.219
2014,VINHO FINO DE MESA,Branco,4.905.826
2014,VINHO ESPECIAL,Tinto,7.231
2014,VINHO ESPECIAL,Rosado,-
2014,VINHO ESPECIAL,Branco,-
2014,ESPUMANTES,Espumante  Moscatel,4.588.465
2014,ESPUMANTES,Espumante,12.602.610
2014,ESPUMANTES,Espumante Orgânico,-
2014,SUCO DE UVAS,Suco Natural Integral,-
2014,SUCO DE UVAS,Suco Adoçado,-
2014,SUCO DE UVAS,Suco Reprocessado/reconstituido,-
2014,SUCO DE UVAS,Suco Orgânico,-
2014,SUCO DE UVAS,Outros sucos de uvas,-
2014,OUTROS PRODUTOS COMERCIALIZADOS,Outros vinhos (sem informação detalhada),-
2014,OUTROS PRODUTOS COMERCIALIZADOS,"Agrin (fermentado, acetico misto)",-
2014,OUTROS PRODUTOS COMERCIALIZADOS,Aguardente de vinho 50°gl,-
2014,OUTROS PRODUTOS COMERCIALIZADOS,Alcool vinico,-
2014,OUTROS PRODUTOS COMERCIALIZADOS,Bagaceira (graspa),14.472
2014,OUTROS PRODUTOS COMERCIALIZADOS,Base champenoise champanha,46.476
2014,OUTROS PRODUTOS COMERCIALIZADOS,Base charmat champanha,75.067
2014,OUTROS PRODUTOS COMERCIALIZADOS,Base espumante moscatel,37.395
2014,OUTROS PRODUTOS COMERCIALIZADOS,Bebida de uva,70.999
2014,OUTROS PRODUTOS COMERCIALIZADOS,Borra líquida,33.381
2014,OUTROS PRODUTOS COMERCIALIZADOS,Borra seca,106.400
2014,OUTROS PRODUTOS COMERCIALIZADOS,Brandy (conhaque),6.625
2014,OUTROS PRODUTOS COMERCIALIZADOS,Cooler,4.045.218
2014,OUTROS PRODUTOS COMERCIALIZADOS,Coquetel com vinho,736.496
2014,OUTROS PRODUTOS COMERCIALIZADOS,Destilado de vinho,150
2014,OUTROS PRODUTOS COMERCIALIZADOS,Filtrado doce,6.267.047
2014,OUTROS PRODUTOS COMERCIALIZADOS,Jeropiga,64.937
2014,OUTROS PRODUTOS COMERCIALIZADOS,Mistelas,948
2014,OUTROS PRODUTOS COMERCIALIZADOS,Mosto concentrado,-
2014,OUTROS PRODUTOS COMERCIALIZADOS,Mosto de uva,1.818.425
2014,OUTROS PRODUTOS COMERCIALIZADOS,Mosto sulfitado,-
2014,OUTROS PRODUTOS COMERCIALIZADOS,Nectar de uva,3.488.907
2014,OUTROS PRODUTOS COMERCIALIZADOS,Outros produtos,639.191
2014,OUTROS PRODUTOS COMERCIALIZADOS,Polpa de uva,2.358.125
2014,OUTROS PRODUTOS COMERCIALIZADOS,Preparado líquido para refresco,259.320
2014,OUTROS PRODUTOS COMERCIALIZADOS,Refrigerante +50% suco,-
2014,OUTROS PRODUTOS COMERCIALIZADOS,Sangria,86.279
2014,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre balsamico,124.379
2014,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre duplo,969.702
2014,OUTROS PRODUTOS COMERCIALIZADOS,Vinagre simples,8.180.657
2014,OUTROS PRODUTOS COMERCIALIZADOS,Vinho acetificado,4.465.675
2014,OUTROS PRODUTOS COMERCIALIZADOS,Vinho base para espumantes,-
2014,OUTROS PRODUTOS COMERCIALIZADOS,Vinho composto,450.121
2014,OUTROS PRODUTOS COMERCIALIZADOS,Vinho licoroso,616.904
2014,OUTROS PRODUTOS COMERCIALIZADOS,Vinho leve,-
2014,OUTROS PRODUTOS COMERCIALIZADOS,Vinho gaseificado,-
2015,VINHO DE MESA,Tinto,182.028.785
2015,VINHO DE MESA,Rosado,1.409.002
2015,VINHO DE MESA,Branco,25.760.681
2015,VINHO FINO DE MESA,Tinto,15.572.632
2015,VINHO FINO DE MESA,Rosado,169.185
2015,VINHO FINO DE MESA,Branco,4.399.814
2015,VINHO ESPECIAL,Tinto,593
2015,VINHO ESPECIAL,Rosado,-
2015,VINHO ESPECIAL,Branco,-
2015,ESPUMANTES,Espumante  Moscatel,5.010.704
2015,ESPUMANTES,Espumante,13.886.440
2015,ESPUMANTES,Espumante Orgânico,-
2015,SUCO DE UVAS,Suco Natural Integral,-
2015,SUCO DE UVAS,Suco Adoçado,-
2015,SUCO DE UVAS,Suco Reprocessado/reconstituido,-
